table,row_locator,source_logical_locator,ownership,action,confidence,physical_locator_used,permission_name,permission_policy_basis
audit_log,"{""id"": 249}","{""id"": 249}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 250}","{""id"": 250}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 251}","{""id"": 251}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 252}","{""id"": 252}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 253}","{""id"": 253}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 254}","{""id"": 254}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 255}","{""id"": 255}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 256}","{""id"": 256}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 257}","{""id"": 257}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 258}","{""id"": 258}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 259}","{""id"": 259}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 260}","{""id"": 260}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 261}","{""id"": 261}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 262}","{""id"": 262}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 263}","{""id"": 263}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 264}","{""id"": 264}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 265}","{""id"": 265}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 266}","{""id"": 266}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 267}","{""id"": 267}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 268}","{""id"": 268}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 269}","{""id"": 269}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 270}","{""id"": 270}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 271}","{""id"": 271}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 272}","{""id"": 272}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 273}","{""id"": 273}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 274}","{""id"": 274}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 275}","{""id"": 275}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 276}","{""id"": 276}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 277}","{""id"": 277}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 278}","{""id"": 278}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 279}","{""id"": 279}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 280}","{""id"": 280}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 281}","{""id"": 281}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 282}","{""id"": 282}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 283}","{""id"": 283}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 284}","{""id"": 284}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 285}","{""id"": 285}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 286}","{""id"": 286}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 287}","{""id"": 287}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 288}","{""id"": 288}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 289}","{""id"": 289}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 290}","{""id"": 290}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 291}","{""id"": 291}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 292}","{""id"": 292}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 293}","{""id"": 293}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 294}","{""id"": 294}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 295}","{""id"": 295}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 296}","{""id"": 296}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 297}","{""id"": 297}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 298}","{""id"": 298}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 299}","{""id"": 299}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 300}","{""id"": 300}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 301}","{""id"": 301}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 302}","{""id"": 302}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 303}","{""id"": 303}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 304}","{""id"": 304}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 305}","{""id"": 305}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 306}","{""id"": 306}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 307}","{""id"": 307}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 308}","{""id"": 308}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 309}","{""id"": 309}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 310}","{""id"": 310}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 311}","{""id"": 311}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 312}","{""id"": 312}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 313}","{""id"": 313}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
audit_log,"{""id"": 314}","{""id"": 314}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 315}","{""id"": 315}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 316}","{""id"": 316}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 317}","{""id"": 317}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 318}","{""id"": 318}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 319}","{""id"": 319}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 320}","{""id"": 320}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 321}","{""id"": 321}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 322}","{""id"": 322}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 323}","{""id"": 323}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 324}","{""id"": 324}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 325}","{""id"": 325}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 326}","{""id"": 326}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 327}","{""id"": 327}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 328}","{""id"": 328}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 329}","{""id"": 329}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 330}","{""id"": 330}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 331}","{""id"": 331}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 332}","{""id"": 332}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 333}","{""id"": 333}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 334}","{""id"": 334}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 335}","{""id"": 335}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 336}","{""id"": 336}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 337}","{""id"": 337}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 338}","{""id"": 338}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 339}","{""id"": 339}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 340}","{""id"": 340}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 341}","{""id"": 341}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 342}","{""id"": 342}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 343}","{""id"": 343}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 344}","{""id"": 344}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 345}","{""id"": 345}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 346}","{""id"": 346}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 347}","{""id"": 347}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 348}","{""id"": 348}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 349}","{""id"": 349}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 350}","{""id"": 350}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 351}","{""id"": 351}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 352}","{""id"": 352}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 353}","{""id"": 353}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 354}","{""id"": 354}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 355}","{""id"": 355}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 356}","{""id"": 356}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 357}","{""id"": 357}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 358}","{""id"": 358}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 359}","{""id"": 359}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 360}","{""id"": 360}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 361}","{""id"": 361}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 362}","{""id"": 362}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 363}","{""id"": 363}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 364}","{""id"": 364}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 365}","{""id"": 365}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 366}","{""id"": 366}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 367}","{""id"": 367}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
audit_log,"{""id"": 368}","{""id"": 368}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
continuity_custody_log,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
continuity_custody_log,"{""id"": 2}","{""id"": 2}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
continuity_custody_log,"{""id"": 3}","{""id"": 3}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
controlled_docx_exports,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
controlled_export_prep,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
controlled_pdf_exports,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
decision_rules,"{""rule_id"": ""RULE-001""}","{""rule_id"": ""RULE-001""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
decision_rules,"{""rule_id"": ""RULE-002""}","{""rule_id"": ""RULE-002""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
decision_rules,"{""rule_id"": ""RULE-003""}","{""rule_id"": ""RULE-003""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
decision_rules,"{""rule_id"": ""RULE-004""}","{""rule_id"": ""RULE-004""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
decision_rules,"{""rule_id"": ""RULE-005""}","{""rule_id"": ""RULE-005""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
discussion_messages,"{""message_id"": ""MSG-001""}","{""message_id"": ""MSG-001""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_messages,"{""message_id"": ""MSG-002""}","{""message_id"": ""MSG-002""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_messages,"{""message_id"": ""MSG-010""}","{""message_id"": ""MSG-010""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_messages,"{""message_id"": ""MSG-011""}","{""message_id"": ""MSG-011""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_messages,"{""message_id"": ""MSG-012""}","{""message_id"": ""MSG-012""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_threads,"{""thread_id"": ""THREAD-001""}","{""thread_id"": ""THREAD-001""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_threads,"{""thread_id"": ""THREAD-002""}","{""thread_id"": ""THREAD-002""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_threads,"{""thread_id"": ""THREAD-010""}","{""thread_id"": ""THREAD-010""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_threads,"{""thread_id"": ""THREAD-011""}","{""thread_id"": ""THREAD-011""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
discussion_threads,"{""thread_id"": ""THREAD-012""}","{""thread_id"": ""THREAD-012""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
document_intake,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
document_templates,"{""template_id"": ""TPL-001""}","{""template_id"": ""TPL-001""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
document_templates,"{""template_id"": ""TPL-002""}","{""template_id"": ""TPL-002""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
document_templates,"{""template_id"": ""TPL-003""}","{""template_id"": ""TPL-003""}",BOTH_GLOBAL,COPY_TO_BOTH,HIGH,False,,
documents,"{""document_id"": ""DOC-001""}","{""document_id"": ""DOC-001""}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
documents,"{""document_id"": ""DOC-002""}","{""document_id"": ""DOC-002""}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
documents,"{""document_id"": ""DOC-003""}","{""document_id"": ""DOC-003""}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
docx_verification_gate,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_sessions,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_sessions,"{""id"": 2}","{""id"": 2}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 2}","{""id"": 2}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 3}","{""id"": 3}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 4}","{""id"": 4}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 5}","{""id"": 5}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 6}","{""id"": 6}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 7}","{""id"": 7}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
draft_variable_bindings,"{""id"": 8}","{""id"": 8}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
dynamic_draft_previews,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
execution_event_log,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
execution_packet_prep,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
execution_tasks,"{""task_id"": ""TASK-001""}","{""task_id"": ""TASK-001""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
execution_tasks,"{""task_id"": ""TASK-002""}","{""task_id"": ""TASK-002""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
execution_tasks,"{""task_id"": ""TASK-003""}","{""task_id"": ""TASK-003""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
execution_tasks,"{""task_id"": ""TASK-010""}","{""task_id"": ""TASK-010""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
execution_tasks,"{""task_id"": ""TASK-011""}","{""task_id"": ""TASK-011""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
execution_tasks,"{""task_id"": ""TASK-012""}","{""task_id"": ""TASK-012""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
execution_tasks,"{""task_id"": ""Trust 002 finish""}","{""task_id"": ""Trust 002 finish""}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
final_record_archive,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
generated_documents,"{""document_id"": ""DOC-010""}","{""document_id"": ""DOC-010""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
generated_documents,"{""document_id"": ""DOC-011""}","{""document_id"": ""DOC-011""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
generated_documents,"{""document_id"": ""DOC-012""}","{""document_id"": ""DOC-012""}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
guided_draft_workspace,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
identity_intake,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
identity_intake,"{""id"": 2}","{""id"": 2}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 2}","{""id"": 2}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 3}","{""id"": 3}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 4}","{""id"": 4}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 5}","{""id"": 5}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 6}","{""id"": 6}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 7}","{""id"": 7}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 8}","{""id"": 8}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 9}","{""id"": 9}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 10}","{""id"": 10}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 11}","{""id"": 11}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 12}","{""id"": 12}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 13}","{""id"": 13}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 14}","{""id"": 14}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 15}","{""id"": 15}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 16}","{""id"": 16}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 17}","{""id"": 17}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 18}","{""id"": 18}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 19}","{""id"": 19}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 20}","{""id"": 20}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 21}","{""id"": 21}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 22}","{""id"": 22}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 23}","{""id"": 23}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 24}","{""id"": 24}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 25}","{""id"": 25}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 26}","{""id"": 26}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 27}","{""id"": 27}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 28}","{""id"": 28}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 29}","{""id"": 29}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 30}","{""id"": 30}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 31}","{""id"": 31}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 32}","{""id"": 32}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 33}","{""id"": 33}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 34}","{""id"": 34}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 35}","{""id"": 35}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 36}","{""id"": 36}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 37}","{""id"": 37}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 38}","{""id"": 38}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 39}","{""id"": 39}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 40}","{""id"": 40}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 41}","{""id"": 41}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 42}","{""id"": 42}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 43}","{""id"": 43}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 44}","{""id"": 44}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 45}","{""id"": 45}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 46}","{""id"": 46}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 47}","{""id"": 47}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 48}","{""id"": 48}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 49}","{""id"": 49}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_answers,"{""id"": 50}","{""id"": 50}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_deep_review,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_draft_answers,"{""id"": 5}","{""id"": 5}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_draft_answers,"{""id"": 6}","{""id"": 6}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_draft_answers,"{""id"": 7}","{""id"": 7}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 1}","{""id"": 1}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 2}","{""id"": 2}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 3}","{""id"": 3}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 4}","{""id"": 4}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 5}","{""id"": 5}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 6}","{""id"": 6}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 7}","{""id"": 7}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 8}","{""id"": 8}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_document_recommendations,"{""id"": 9}","{""id"": 9}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 10}","{""id"": 10}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 11}","{""id"": 11}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 12}","{""id"": 12}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 13}","{""id"": 13}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 14}","{""id"": 14}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_document_recommendations,"{""id"": 15}","{""id"": 15}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
intake_draft_readiness_ledger,"{""id"": 1}","{""id"": 1}",FIRM-001,COPY_TO_FIRM1,HIGH,False,,
intake_drafting_prep_gate,"{""id"": 1}","{""id"": 1}",FIRM-002,COPY_TO_FIRM2,HIGH,False,,
